category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Music,"Approximately how much, in terms of American dollars, was Verdi paid for Aida?",Nothing - he was only paid a percentage of the gate.,"$1,000",$150,"$20,000",D,medium,false,
Music,"In terms of acts, how long is the opera Aida?",4 acts,7 acts,3 acts,2 acts,A,medium,false,
Music,How many operas did Italian opera composer Giuseppe Verdi compose?,12,54,28,35,C,medium,false,
Music,Which of these is not an aria from Aida?,Ritoma vincitor,Stride la vampa,Se qusl guerrier lo fossi!,Celeste Aida,B,medium,false,
Music,Which statement is untrue about the main character of the opera Aida?,"In the opera, Aida is a Roman Empress.","In the opera, Aida has royal blood.",The 1987 movie version of Aida is performed topless.,"In the opera, Aida is a slave girl.",A,medium,false,
Music,"This influential pianist, one of the creators of the Cool jazz, explored modal jazz with Miles Davis and John Coltrane before forming his own trio.",Jimmy Smith,McCoy Tyner,Herbie Hancock,Bill Evans,D,medium,false,
Music,Name the fluid piano player who replaced founding member Ron Pigpen McKernan in the Grateful Dead.,Keith Godchaux,Bruce Hornsby,Brent Mydland,Vince Welnick,A,medium,false,
Music,Who is the whiz-kid organ and keyboard player considered by many to be the Fifth Beatle?,Billy Preston,Nicky Hopkins,Elton John,Ian Stewart,A,medium,false,
Music,"Instead of replacing guitarist Duane Allman (who died in a motorcycle accident in 1971) with another guitarist, the Brothers added this great piano player.",Chuck Leavell,Johnny Neel,Leon Russell,Nicky Hopkins,A,medium,false,
Music,Who is the keyboard player/ leader of Return to Forever?,Chick Corea,Rick Wakeman,Jan Hammer,Herbie Hancock,A,medium,false,
Music,Which piano and organ player was a key part of the sound of Vermont-based band Phish?,Kyle Hollingsworth,Page McConnell,John JoJo Hermann,John Medeski,B,medium,false,
Music,"This eccentric jazz piano player, known for his impromptu, unpreconceived, and completely improvised performances, got his start as a member of the Charles Lloyd Quartet.",McCoy Tyner,Herbie Hancock,Chick Corea,Keith Jarrett,D,medium,false,
Music,"What keyboardist, who toured with artists such as Traffic and Bob Seger, was a noted session artist in Muscle Shoals, Alabama?",David Hood,Roger Hawkins,Jimmy Johnson,Barry Beckett,D,medium,false,
Music,Gwen Stefani became famous as lead singer and founding member of this band.,Evanescance,The Pussycat Dolls,The Go Gos,No Doubt,D,medium,false,
Music,Who became lead singer of The Starting Line at the age of 14?,Darius Rucker,Kenny Vasoli,Pierre Bouvier,Joel Madden,B,medium,false,
Music,Michael Stipe became lead singer of R.E.M. in the 1990s.,True,False,,,B,medium,false,
Music,Roger Daltrey is best known as the founder and lead singer of what English rock band?,The Who,The Clash,Pink Floyd,The Rolling Stones,A,medium,false,
Music,Simon Le Bon became lead singer of Duran Duran in the 1980s.,True,False,,,A,medium,false,
Music,What band did Michael Hutchence front?,INXS,None of these,The Animals,Poison,A,medium,false,
Music,Which of these has been lead singer of AC/DC?,Dave Evans,Bon Scott,All of these,Brian Jonhson,C,medium,false,
Music,What is Cat Stevens real name?,Steven St. James,Steven Spielburg,Steven Georgiou,Steven Smith,C,medium,false,
Music,In what country did musician Cat Stevens grow up?,Egypt,Great Britain,Greece,USA,B,medium,false,
Music,How old was Cat Stevens when he started his music career?,15,25,19,17,D,medium,false,
Music,Cat Stevens first album was titled Tea for the Tillerman.,False,True,,,A,medium,false,
Music,Cat Stevens allegedly wrote the song Wild World for this actress.,Sally Field,Patti DArbanville,Rene Russo,Susan Sarandon,B,medium,false,
Music,"Cat Stevens wrote a new musical arrangement for the hymn, Morning Has Broken. Who wrote the lyrics?",Billy Graham,Eleanor Farjeon,Jean Roussel,Isaac Watts,B,medium,false,
Music,Complete the title of this song by Cat Stevens: 18th Avenue (________ Nightmare),Kansas City,Tulsa,Chicago,Los Angeles,A,medium,false,
Music,"Cat Stevens song If You Want to Sing Out, Sing Out first appeared in what 1971 film?",Zabriskie Point,Cadillac Summer,Deep End,Harold and Maude,D,medium,false,
Music,Which of these artists has NOT recorded a cover version of Cat Stevens song The First Cut is the Deepest?,Linda Ronstadt,Sheryl Crow,Barry White,Rod Stewart,C,medium,false,
Music,"In 1978, Cat Stevens converted to Islam, and changed his name to Yusuf Islam. Did he approve of the 9/11 attacks on the US?",No,Yes,,,A,medium,false,
Music,"Finish the lyric from Madonnas song Beautiful Stranger: I looked into your eyes and my world came tumbling down. Youre ..., thats why Im singing this song to you?",The man of my fantasies,The hush before the storm,The father of my child,The devil in disguise,D,medium,false,
Music,What is the rest of the verse from Madonnas song Express Yourself: What you need is a big strong hand to lift you to your higher ground. Make you feel like ...?,A queen on a throne,Youre the only woman in the world,A little girl,A full-blooded woman,A,medium,false,
Music,"Finish the missing words from the song Papa Dont Preach by Madonna: But my friends keep telling me to give it up, saying Im too young, I ought to live it up. What I need right now is ....",A helping hand,A good education,Some good advice,Your blessing,C,medium,false,
Music,"What word is missing from the verse of Madonnas song Take A Bow: When you get to the part where youre breaking my heart, hide behind your smile, all the world loves ...?",A star,Lies,Artificiality,A clown,D,medium,false,
Music,"Complete the lyric from Madonnas song You Must Love Me: Deep in my heart Im concealing things that Im longing to say, scared to confess what Im feeling, frightened youll ....",Slip away,Make me pay,Hit the freeway,Make me stay,A,medium,false,
Music,What is missing from these lyrics from the song Ray Of Light by Madonna: Shes got herself a universe gone quickly for the call of ... threatens everyone?,Hunters,Death,Thunder,Earthquake,C,medium,false,
Music,Finish the missing part from the verse of Madonnas song Secret: You gave me back the ... that I thought I lost for good.,Paradise,Sunshine,Smile,Hope,A,medium,false,
Music,"What is missing from theses lyrics from Madonnas song Nothing Really Matters: I realized that ... Something is ending, and something begins?",Nothing is lost,We all have dreams,Everythings changing,Nobody wins,D,medium,false,
Music,"Finish the lyrics from Madonnas American Life: I tried to be a boy, tried to be a girl, tried to be ..., tried to be the best, tried to find a friend, tried to stay ahead.",A pest,Sexless,A star,A mess,D,medium,false,
Music,Complete the lyrics from Madonnas song Die Another Day: Im gonna break the cycle. Im gonna shake up the system. Im gonna destroy ... Im gonna close my body now?,The cliche,The witness,Your defense,My ego,D,medium,false,
Music,Which statement about Marni Nixons birth is true?,She was born Margaret Buxtehude in February 1947.,She was born Margaret McEasthron in February 1950.,She was born Marni McEasthron in February 1930.,She was born Marni Nixon in February 1940.,C,medium,false,
Music,In the original version of The Secret Garden singer Marni Nixon did her first  off-screen singing voice. She dubbed the singing voice of which famous actress?,Deborah Kerr,Margaret OBrien,Susan Hayworth,Faye Hathaway,B,medium,false,
Music,For which star did Marni Nixon do the off screen singing voice in The King and I in 1956?,Deborah Kerr,Susan Hayworth,Natalie Wood,Audrey Hepburn,A,medium,false,
Music,In the 1957 movie An Affair to Remember Marni Nixon did the singing for which actress?,Deborah Kerr,Katherine Hepburn,Natalie Wood,Audrey Hepburn,A,medium,false,
Music,Marni Nixon did all the singing of which character in the film version of  West Side Story?,Maria,Anita,Caridad,Luz,A,medium,false,
Music,What character did Marni Nixon voice in the 1964 musical film Mary Poppins?,Glynis Johns Mrs. Barker role,Eliza Doolittle,Mary  Poppins,The three geese,D,medium,false,
Music,What role did Marni Nixon have in the movie The Sound of Music?,She did the singing voice for two of the daughters.,She played and sang the role of Sister Sophia.,She sand Julie Andrews  role of Maria.,She had no role in the  movie.,B,medium,false,
Music,In which of these popular TV shows did singer Marni Nixon have an acting role?,Spin City,Law and Order: Special Victims Unit,Judging Amy,Law and Order: Criminal Intent,B,medium,false,
Music,Which one of these famous actresses never had her singing voice dubbed by Marni Nixon?,Jeanne Crain,Marilyn Monroe,Ginger Rodgers,Janet  Leigh,C,medium,false,
Music,"The song I Could Have Danced All Night, that was voted  #17 in AFIs list of the top movie songs, was dubbed by Marni Nixon for what actress?",Audrey Hepburn,Deborah Kerr,Julie Andrews,Natalie Wood,A,medium,false,
Music,What 1941 song is considered Ernest Tubbs biggest hit?,Texas Waltz,Waltz Across Texas,Walking the Floor Over You,"Thanks, Thanks A-lot",C,medium,false,
Music,When was Ernest Tubbs born?,"June 11, 1925","May 4, 1908","February 9, 1914","January 16, 1911",C,medium,false,
Music,"Did music producer, Owen Bradley, play in Ernest Tubbs band?",No,Yes,,,B,medium,false,
Music,"In 2003, Ernest Tubb was ranked in CMTs 40 Greatest Men of Country Music at this place.",11,50,1,21,D,medium,false,
Music,The wife of this country-western singer was instrumental in helping Ernest Tubb with his career.,Governor Davis,Roy Acuff,Jimmie Rogers,Little Jimmy Dickens,C,medium,false,
Music,Ernest Tubb died of this disease in 1982.,malaria,throat cancer,heart failure,emphysema,D,medium,false,
Music,Near what city in Texas was Ernest Tubb born?,Plain,Corpus Christi,San Antonio,Crisp,D,medium,false,
Music,"When asked about his singing ability, Ernest Tubb said, I am pretty sure that all those guys that hear me on the jukeboxes in bars across Texas will say...I can sing better than that guy!!!",False,True,,,B,medium,false,
Music,“When I’m Sixty-Four” is a song by this band.,The Beatles,Cat Stevens,The Animals,Fleetwood Mac,A,medium,false,
Music,Which of these is one of the most famous songs by Green Jelly?,Eighteen Yellow Roses,Five Colours In Her Hair,Seven Chinese Brothers,Three Little Pigs,D,medium,false,
Music,"Craig David had a hit in the year 2000 with the song Seven Days, a cover of a 70s track by Gloria Jones.",True,False,,,B,medium,false,
Music,What is the song Four Seasons in One Day by Crowded House about?,Vivaldi,Childhood memories,The city of Melbourne,The seasons in a person’s life,C,medium,false,
Music,The song Im Gonna Be (500 Miles) by The Proclaimers was featured on the soundtrack of which film?,The Wedding Singer,Benny  Joon,Reality Bites,The Threesome,B,medium,false,
Music,The hit song One Week was Barenaked Ladies first single.,True,False,,,B,medium,false,
Music,The title of Adam Ant’s popular song Goody Two Shoes refers to what type of person?,none of these,a shoemaker,an altruist,a conformist,D,medium,false,
Music,The song One is on what album by U2?,Zooropa,Rattle and Hum,The Joshua Three,"Achtung, Baby",D,medium,false,
Music,Who of the following singers recorded the song Cloud Number Nine?,Bruce Springsteen,Bryan Adams,Billy Joel,Paul McCartney,B,medium,false,
Music,Who released Sweet Sixteen in 1986?,Billy Joel,Billy Idol,UB40,Simply Red,B,medium,false,
Music,In what year was Keith Green born?,1951,1952,1954,1953,D,medium,false,
Music,Keith Greens middle name was Rudolph.,True,False,,,B,medium,false,
Music,"As a child, Keith Green had a role in a major production of The Sound of Music.",False,True,,,B,medium,false,
Music,"During his career, singer Keith Green recorded on which of the following music labels?",Sparrow Records,All of these,Pretty Good Records,Decca,B,medium,false,
Music,"By his mid-teens, Keith Green had got heavily involved in drug use.",True,False,,,A,medium,false,
Music,On what date did Keith Green marry Melody Steiner?,February 6 1972,December 25 1973,April 1 1973,January 1 1974,B,medium,false,
Music,What was the title of Keith Greens debut album?,So You Wanna Go Back to Egypt,For Him Who Has Ears to Hear,No Compromise,Songs for the Shepard,B,medium,false,
Music,How did singer Keith Green die?,in a car crash,of a heart attack,of diabetic complications,in a plane crash,D,medium,false,
Music,Three original Keith Green albums were released posthumously.,True,False,,,A,medium,false,
Music,Keith Green has been inducted into the Gospel Music Hall of Fame.,False,True,,,B,medium,false,
Music,What venue attracted folkies from around the U.S. in the late 1950s and early 1960s?,"Washington Square Park- Greenwich Village, New York",Club Passim,The Bitter End,Bughouse Square- Chicago,A,medium,false,
Music,"According to an academic definition, a folk song must not have a documented lyricist or composer and must be handed from one generation to another in this way.",on the back of a Sears Catalog,on papyrus or tanned sheep/cow skin,orally,From father to daughter,C,medium,false,
Music,Which of the following artists are usually described as folk music interpreters who use roots music and adapt songs for the modern ear?,The Almanac Singers,The Goldwaters,"Peter, Paul and Mary",The Carter Family,C,medium,false,
